"directivity","event","channel","real","station_id","Acc_Max_EW","Acc_Max_NS","Acc_Max","Max_Sa_0.05_s","Max_Sa_0.1_s","Max_Sa_0.2_s","Max_Sa_0.3_s","Max_Sa_0.4_s","Max_Sa_0.5_s","Max_Sa_0.6_s","Max_Sa_0.7_s","Max_Sa_0.8_s","Max_Sa_0.9_s","Max_Sa_1_s","Max_Sa_2_s","Max_Sa_3_s","Acc_GM_max","GM_Sa_0.05_s","GM_Sa_0.1_s","GM_Sa_0.2_s","GM_Sa_0.3_s","GM_Sa_0.4_s","GM_Sa_0.5_s","GM_Sa_0.6_s","GM_Sa_0.7_s","GM_Sa_0.8_s","GM_Sa_0.9_s","GM_Sa_1_s","GM_Sa_2_s","GM_Sa_3_s","Acc_Res_max","Res_Sa_0.05_s","Res_Sa_0.1_s","Res_Sa_0.2_s","Res_Sa_0.3_s","Res_Sa_0.4_s","Res_Sa_0.5_s","Res_Sa_0.6_s","Res_Sa_0.7_s","Res_Sa_0.8_s","Res_Sa_0.9_s","Res_Sa_1_s","Res_Sa_2_s","Res_Sa_3_s","arias_ew_g","arias_ns_g","arias_ew_m","arias_ns_m","arias_ew_std","arias_ns_std","ew_m_time_5","ew_m_time_95","ns_m_time_5","ns_m_time_95"
"dir180","folkestone","Hchan","real10","stn01",0.294,0.716,2.819,0.773769200397965,1.23289990379449,1.66296335979432,0.917933397191435,0.536146016190763,0.405165233489662,0.281209765953556,0.260040589334558,0.222211589294198,0.178224262675176,0.129796199480853,0.0289198856365142,0.0092764011810885,0.427596739526858,0.509905846139805,1.03836942576841,1.15894641696919,0.772261983139452,0.447543370748642,0.37200028326141,0.247071794331026,0.222365623974804,0.158581471273273,0.146925821571573,0.0964423939349122,0.0240068026716252,0.00926127810826614,0.753607883613886,0.84358164525606,1.51157180042373,1.84873152537937,1.12459862348338,0.653465264962293,0.529920099162717,0.355248952582808,0.322145570948895,0.249370896808607,0.215487491021633,0.148263759595717,0.0351212223303071,0.0130974599726745,1.23411568413906e-08,1.56389731387799e-08,1.18685379518652e-06,1.50400605560164e-06,24.3456408,10.6786836,39.8582964,64.2039372,39.770406,50.4490896
"dir180","folkestone","Hchan","real10","stn02",0.524,0.279,5.533,0.582626743385315,0.887172282201516,0.995947169827932,0.475246393185766,0.312671501931026,0.218400263266088,0.162081801310709,0.172591709597571,0.123394051276374,0.0954669439996648,0.0804208805395221,0.0205879124512776,0.00781346470996502,0.31058760528392,0.427164059071342,0.823920231054612,0.851980101915662,0.474626989887525,0.283647620642609,0.218193580497934,0.15020764804521,0.134680404763444,0.0848112837213296,0.0642230999169899,0.062533689824163,0.0146928151676862,0.00639456999088577,0.55520879127856,0.661466462687062,1.17156807086172,1.23413736385489,0.671225067843622,0.404939461148502,0.308572597374456,0.213654151353895,0.20207227715989,0.136470191696899,0.104788218446592,0.0939782159893776,0.0231043759975138,0.0094041527527248,9.95666482657953e-09,7.37322591482202e-09,9.57536281946706e-07,7.09085969187745e-07,21.3720156,30.2196492,48.559446,69.9314616,48.6180396,78.8376888
"dir180","folkestone","Hchan","real10","stn08",43.96,9.602,3.971,50.9861746147934,116.067471969485,68.0078737154827,31.1169271850223,15.7891633636426,9.34714523426359,7.16729179198846,5.47977963111374,4.21963642435288,3.40012151321758,2.84956329096531,0.782347844306106,0.306196083605377,20.5449189210374,23.805811936221,56.2263005605691,30.6303371528896,14.1179862402641,6.90549743984395,4.58557439958261,3.41189165555409,2.50209711433852,1.90867521441764,1.53546640939947,1.27755219771678,0.330157332153748,0.136844519968915,44.9967668503238,52.183671391954,119.220567562375,69.393031102996,31.7693687114446,16.0754185822645,9.61404694356786,7.34901674498801,5.59760887025712,4.3070537642934,3.47010592064717,2.90655715809741,0.794657638792929,0.312244096119203,2.05081756270061e-05,1.05652396172099e-06,0.00197227912975171,0.00010160631533898,0.33691412,1.78710968,2.3803715,2.71728562,2.35839884,4.14550852
"dir180","folkestone","Hchan","real20","stn01",0.294,0.76,2.819,0.815485067405335,1.20698911577595,1.97666370480507,0.961042679693908,0.535976082834848,0.372681231538878,0.263302829699496,0.24862952635323,0.212737707225059,0.174249570448266,0.127518062275248,0.0286372902150206,0.0092563817423616,0.462002427980633,0.509931352734467,0.871871560973605,1.36316461335588,0.785748236255024,0.432480675796816,0.34712810465608,0.232184205944616,0.211257197195282,0.151537946267755,0.142447608933115,0.0936357375204853,0.0239697504532314,0.00924753332585752,0.802992666769131,0.87560895843342,1.36142167019497,2.18882291732444,1.15599142932332,0.639570458894476,0.493387958798014,0.333538937338453,0.306655772193242,0.238556553368334,0.209579245752362,0.14487327123424,0.0349659396434504,0.0130779990099513,1.33425252762029e-08,1.92539518218135e-08,1.28315578231082e-06,1.85165994450543e-06,24.462828,10.0048572,39.843648,64.306476,39.7557576,49.7606148
"dir180","folkestone","Hchan","real20","stn02",0.55,0.28,5.533,0.605287909512083,0.865363327273609,1.16786959879271,0.490683918582692,0.318522083004823,0.213753161144293,0.154868644275282,0.164235566106201,0.118349639080294,0.0926186681059389,0.0790937822770745,0.0204370850746073,0.00779682067123479,0.3514665102965,0.43308208755873,0.702823673054679,0.977990047224538,0.484655816504871,0.27933348871277,0.205782839461834,0.144926145589398,0.13183020303003,0.0818515734927798,0.0622747355695893,0.0614967231254237,0.0147351787928739,0.00638903541978353,0.594303955397404,0.679994403745332,1.03666860682912,1.42641207608277,0.685511555571476,0.401826876888132,0.291441025871275,0.205858229263011,0.195373819076331,0.131191616409826,0.101643959785667,0.0924233397194502,0.0230335798359346,0.00939149758128501,1.16774501822975e-08,7.88393204084002e-09,1.12302487077071e-06,7.58200773551646e-07,21.3427188,30.3514848,48.559446,69.9021648,48.6180396,78.9695244
"dir180","folkestone","Hchan","real20","stn08",39.55,8.564,3.971,44.1505503897498,66.3472522614879,75.1358234449455,33.8449565649863,15.2006986518559,9.36866257435933,7.09652925151358,5.42077946298235,4.17912306324495,3.36039463665189,2.81122176651685,0.76343972685176,0.298141973721572,18.4040905914962,20.5842251640534,32.5628110341901,33.9168020035636,15.4216730794526,6.98366236475141,4.45502475100191,3.35903572936016,2.46584985178479,1.885026383097,1.51467840637884,1.25760916319352,0.321705748717373,0.133136463740548,40.4666094464572,45.1815495423954,68.2449273077142,76.6798292635392,34.5667412759326,15.5356285130165,9.6051944448977,7.27245941118443,5.5356147567163,4.26473971604423,3.42904881829695,2.86696382153366,0.775382285572495,0.304011922671834,1.89974983967471e-05,9.36613275853456e-07,0.00182699672008148,9.00744586067228e-05,0.2197266,1.84570344,2.35839884,2.57812544,2.35839884,4.20410228
"dir180","folkestone","Hchan","real30","stn01",0.599,1.231,2.819,1.33933932123374,2.32453245324904,3.12922224958821,1.35869256981391,0.74195089140462,0.479019972808941,0.317376481325917,0.276702321239355,0.235274893148891,0.185225168542559,0.134794270598028,0.0292926036656536,0.0114149937332208,0.772997299037972,0.948617372438702,1.95021488841347,2.12461308667913,1.14819599808643,0.613872905308413,0.451222447721827,0.279332358918921,0.241819460472216,0.176363772885766,0.155989219145094,0.105269951808,0.0270044635935062,0.0105167078484947,1.30936910193001,1.49841655312464,2.84262456923242,3.44570888917584,1.66959531416664,0.899142792035704,0.640404127613139,0.40145905130352,0.348175674022351,0.269874153627051,0.227081221637291,0.157887228294418,0.0384424312421465,0.0149726737210227,3.66913417538591e-08,5.29026091456353e-08,3.52862043410788e-06,5.0876642479083e-06,24.4921248,10.4296608,39.843648,64.3357728,39.7557576,50.1854184
"dir180","folkestone","Hchan","real30","stn02",0.985,0.558,5.533,1.11426390965754,1.91249945882299,1.78395924772445,0.706956782058556,0.435946608174815,0.28471324354605,0.188793933768384,0.184133167950648,0.129932998969016,0.0983521510464837,0.0821529344639662,0.0208662705987953,0.00783353983032689,0.47735550799797,0.840684599682305,1.80051721323952,1.54368629798242,0.701933083707208,0.392290783983443,0.268953406033417,0.183282794024386,0.158571045539708,0.0944612120155399,0.0703155754240215,0.0641841192454264,0.0163470378741201,0.00644930670501043,1.00778774086809,1.28214266335756,2.55558027483576,2.2286328283847,0.992733772015078,0.560948439891969,0.38159026081,0.259428478058828,0.229244391984837,0.146964617163712,0.110455143135619,0.0962479987416026,0.0244828479253196,0.00946345621447924,3.56490701646799e-08,2.3817613397392e-08,3.42838477491223e-06,2.29054903169055e-06,19.2919428,30.2196492,48.5155008,67.8074436,48.5887428,78.808392
"dir180","folkestone","Hchan","real30","stn08",85.53,18.6,3.971,100.280985702978,268.155629660502,118.925234344328,45.7950878747176,22.4472492586223,14.2455094408193,10.4832845701012,7.88454679129122,6.02868685076882,4.7992440484254,3.96635059755083,1.0506914531369,0.424696902853594,39.8853468582135,46.8262504828794,128.68378086325,53.6480719628252,20.8772605845123,9.57998744582211,6.66476298007171,4.95148070022254,3.61239001614066,2.74211612337647,2.18160155364995,1.79334468236058,0.453450110361893,0.19104052443429,87.5290435229359,102.637117355208,275.174346880125,121.362688741698,46.7736578251406,22.8165519552341,14.5827689161213,10.7409836612849,8.05638172090599,6.15635160507582,4.90063281640006,4.04838269242747,1.06876086422079,0.433303987623743,8.32919193702563e-05,4.34819521123358e-06,0.00801021588846732,0.00041816760413877,0.21240238,1.84570344,2.32177774,2.53418012,2.2705082,4.11621164
"dir180","rasen","Bchan","real10","stn01",3.897,7.501,2.819,8.42008794359312,19.9088279747855,12.6560842281815,7.35868852525031,4.28037054116788,2.58998893722179,1.59000464735385,0.970113950395909,0.692114431232331,0.534730516080669,0.44055866086649,0.139191641375819,0.0683215674757104,5.40651652406612,6.15233072308096,14.7227076151742,9.39378624601789,5.25840883217022,2.99946331622335,1.85914677167454,1.15913098564216,0.71651453322733,0.508349388429999,0.396814730377971,0.324358564432415,0.0882974964951714,0.0422719474567724,8.45300740506596,9.54494520217931,22.6914061550416,14.4495938295146,8.26254845318588,4.768587554274,2.91359263902786,1.80060335040748,1.10507162169519,0.78640461632134,0.610449935861352,0.501119448781887,0.150038974701646,0.0731566490402349,2.23132996943007e-07,6.59069564185477e-07,2.14587860487251e-05,6.3382973217072e-05,2.2119084,0.615232800000001,28.8719964,31.0839048,28.9012932,29.516526
"dir180","rasen","Bchan","real10","stn02",0.979,0.764,5.533,1.0831892797136,2.07798142214434,1.75697888915339,0.775625656297921,0.938645018606111,0.800381064311124,0.701581746547925,0.50015370717899,0.341144909325321,0.234378044239692,0.25108329565407,0.0481516475051755,0.0157651259451949,0.864900943789519,0.960422688780267,1.78604107969184,1.48990257760396,0.723732972290081,0.86643107193351,0.780212925606538,0.666908165331217,0.458048566670113,0.31606152216235,0.214096508284991,0.2358628827202,0.0438212745489325,0.0145220555538808,1.24193754143274,1.37785008897681,2.58352244692898,2.16407384078205,1.02841705237828,1.23316304024133,1.10410628759238,0.945572469766426,0.652781687540045,0.449582953777809,0.305255128981804,0.334864034855308,0.0625221778576125,0.0206756701996534,3.19545253769507e-08,2.35009253583883e-08,3.07307898314899e-06,2.26009302130169e-06,9.228492,9.2431404,65.4490512,74.6775432,65.2732704,74.5164108
"dir180","rasen","Bchan","real10","stn03",0.372,0.58,3.971,0.648970815926171,1.30999280269438,1.25993961955419,0.770064481025102,0.540539857062479,0.53787966719577,0.327364980838701,0.204967839003695,0.222124143055369,0.172570413591782,0.142863215285,0.0304701038441855,0.0128212938386942,0.412825458095791,0.521603178475925,1.06677118651449,1.2424197627291,0.702177183122358,0.48028376219003,0.453865044714531,0.232908378240395,0.177821512984198,0.1862694083721,0.172549503866624,0.129606885333648,0.0269227249019895,0.0110085814901975,0.638828680027752,0.772605520886138,1.57185690123366,1.75739139119153,1.00147440455291,0.688690303075917,0.66029007405041,0.366914540320306,0.256536939645636,0.271547933231449,0.244021852131916,0.185027293459026,0.0386563349632516,0.0159288676382332,1.63823279393619e-08,2.36126026141359e-08,1.57549477238705e-06,2.27083306589416e-06,12.744108,12.1435236,76.4499996,89.1941076,76.3767576,88.5202812
"dir180","rasen","Bchan","real20","stn01",2.695,4.344,2.819,5.08423045897965,13.4777636555926,7.25052092210363,4.92901472207138,3.44471052559898,2.10309366367396,1.43095002295022,0.982337382636316,0.700513345769784,0.520789421050356,0.411081026591114,0.103120686218777,0.0505515075097839,3.34606310107864,3.98134433989825,10.585903530811,5.36970238272898,3.65075719185947,2.4936747432245,1.47622783205734,1.01450559690078,0.680566075230542,0.484014901651304,0.372830051096335,0.300375704327352,0.0707511644158763,0.033167831376807,4.95223248800983,5.96401287085505,15.8360861665315,8.26951072766518,5.62199001250514,3.88906171219497,2.34451189399576,1.60154593748306,1.0896316652801,0.776247525677105,0.585201563862596,0.466005024222678,0.113974743227986,0.0550367354768931,1.47444823886538e-07,3.84138411224813e-07,1.4179825364786e-05,3.69427386021114e-05,2.6220636,0.761716800000002,28.8719964,31.49406,28.9159416,29.6776584
"dir180","rasen","Bchan","real20","stn02",0.605,0.545,5.533,0.667396903325726,1.2860451707447,1.0414267616091,0.596601875491577,0.832504443872831,0.756556520234822,0.640607855481071,0.45640375182253,0.314116905037445,0.21689786331703,0.24068155680573,0.0461321781853627,0.0138373769855155,0.574250496934918,0.63329213291324,1.14680188214757,0.902503977369175,0.556134427580625,0.76560720191463,0.73688164543849,0.610904098689398,0.41615368913951,0.290157892010334,0.198058798858343,0.225936190894084,0.0420885514343617,0.0130546006670692,0.814263860225296,0.898073315294416,1.64307459743502,1.30240948827648,0.790369962765504,1.090321134212,1.04283148968083,0.865895571394504,0.593539521566852,0.41292559304501,0.28240677916295,0.320798319282382,0.0600224023676407,0.0185245637804198,2.04081721750185e-08,1.55915828197637e-08,1.96266175935049e-06,1.49944851041332e-06,9.63864719999999,9.1406016,65.4929964,75.1316436,65.4344028,74.5750044
"dir180","rasen","Bchan","real20","stn03",0.253,0.357,3.971,0.41794380710604,1.07031169292389,0.518804000829813,0.575886267634997,0.470398848965351,0.479883116066623,0.316552899891722,0.189266037304799,0.196687427453246,0.15842563686078,0.133726506903894,0.0283138811507224,0.0121404517920916,0.291913281391923,0.342771945579424,0.812018782197782,0.488930689674042,0.524455852537879,0.43098607761258,0.414153289984031,0.226232914499072,0.161590489556507,0.163931074770482,0.158080787926091,0.121632721319301,0.0258264025912239,0.0104536670253948,0.421157472698752,0.503692175869988,1.23494739355582,0.693882923436989,0.748174067079514,0.614167541082056,0.598365703784709,0.355453572715819,0.234211647231585,0.239486310191415,0.223561055801208,0.173557954733103,0.0368324544551553,0.0151133365493527,9.41485685077769e-09,1.46407607192403e-08,9.05430400738787e-07,1.4080075836784e-06,12.597624,12.2167656,76.5525384,89.1501624,76.2888672,88.5056328
"dir180","rasen","Bchan","real30","stn01",7.513,13.776,2.819,15.5261753592228,33.7307095663422,25.9913657541503,11.7155227984351,6.22939723897705,3.59422650429636,2.16692004895477,1.52922093438107,1.17534717696372,0.908859366160547,0.738165753084186,0.209801777733453,0.0992663788944701,9.93784015422868,11.4402615876217,26.4868683058583,18.768157015201,8.43837715677508,4.33169301707476,2.55931004310564,1.54795289482312,1.02259593764962,0.760058478141774,0.582219342638579,0.468588216047747,0.14010050085097,0.0650909643337614,15.5296900238897,17.6669303113457,39.6275889507974,29.3124018223935,13.1982874703009,6.91940267952471,4.02983308951345,2.43275844649147,1.67514717113745,1.2739772555654,0.982412174055145,0.795846239201973,0.229716027527529,0.10805332346696,7.4165763003437e-07,2.31239174610131e-06,7.13254992419588e-05,0.00022238360269548,2.0654244,0.512694,28.857348,30.9227724,28.9452384,29.4579324
"dir180","rasen","Bchan","real30","stn02",1.764,1.378,5.533,1.9620036089539,3.54722682452117,3.74453243754756,1.21179699438645,1.33058019626212,1.13286030725152,0.94195374788712,0.64482296191025,0.400479771869839,0.281292278992212,0.28769724417139,0.0598481693927222,0.0212024748791667,1.5593429826693,1.73666286943857,3.19005871743959,3.21146608745014,1.09945441762802,1.23000030244658,1.10389558799955,0.894607765329319,0.589196023883095,0.37173461967827,0.260154181029171,0.270800570090399,0.0520128939809567,0.0186221269764188,2.23879547408869,2.49247895944273,4.56214197567035,4.648399321746,1.56955781528192,1.75021877008328,1.56219125136369,1.2685297186974,0.840021784839657,0.528625968889992,0.370156572747213,0.384371958812606,0.0750010090290884,0.026777927549747,1.03637200016639e-07,7.48672849426607e-08,9.96682934534663e-06,7.20001555863075e-06,9.18454680000001,9.33103079999999,65.2732704,74.4578172,65.0535444,74.3845752
"dir180","rasen","Bchan","real30","stn03",0.707,0.92,3.971,1.02520519849771,2.40953386539534,2.51714965892149,1.15584335808472,0.800663275220693,0.779485108240264,0.449176307195737,0.276446186233039,0.288510505496129,0.205755069606916,0.165774628603971,0.0342164768606364,0.013702036283788,0.786378698885594,0.905654989318332,2.04283551680978,2.45557554810434,1.0647364752995,0.707458061291917,0.640898401452384,0.325993981906816,0.2334129879734,0.240115627937023,0.202455208522145,0.151711548830232,0.0301900824449797,0.0117867539138475,1.12464830341667,1.30043021401347,2.96740330212892,3.47483802822915,1.51590365320404,1.01578308415931,0.940890429860376,0.507676781488339,0.339503257984769,0.350961178939089,0.286389740564732,0.216236404957524,0.0433626935280417,0.0170454979288493,5.73080090885726e-08,7.73785513296765e-08,5.51133325307353e-06,7.4415250119536e-06,12.5683272,12.7880532,76.391406,88.9597332,76.3035156,89.0915688
"dir180","rasen","Hchan","real10","stn01",3.897,7.501,2.819,8.42008794359312,19.9088279747855,12.6560842281815,7.35868852525031,4.28037054116788,2.58998893722179,1.59000464735385,0.970113950395909,0.692114431232331,0.534730516080669,0.44055866086649,0.139191641375819,0.0683215674757104,5.40651652406612,6.15233072308096,14.7227076151742,9.39378624601789,5.25840883217022,2.99946331622335,1.85914677167454,1.15913098564216,0.71651453322733,0.508349388429999,0.396814730377971,0.324358564432415,0.0882974964951714,0.0422719474567724,8.45300740506596,9.54494520217931,22.6914061550416,14.4495938295146,8.26254845318588,4.768587554274,2.91359263902786,1.80060335040748,1.10507162169519,0.78640461632134,0.610449935861352,0.501119448781887,0.150038974701646,0.0731566490402349,2.23132996943007e-07,6.59069564185477e-07,2.14587860487251e-05,6.3382973217072e-05,2.2119084,0.615232800000001,28.8719964,31.0839048,28.9012932,29.516526
"dir180","rasen","Hchan","real10","stn07",0.855,1,5.533,1.08384296865108,1.92200158056652,2.01604803238113,1.76865529654201,1.36104746239716,1.14308718362286,0.716007664856866,0.495520709164093,0.430173829575922,0.414741890823552,0.336464343382959,0.0723849799270811,0.0320491077543691,0.682086507753965,0.995330069022255,1.73427585427523,1.98576719608851,1.59900469764738,1.29175590747064,0.82210054414968,0.511106666160187,0.364370241561418,0.289502165580187,0.228401212059388,0.199312757581363,0.0534140326966464,0.0206085995287249,1.09492661233573,1.41781346566609,2.47849899096379,2.80894206925697,2.28428966277718,1.83180419863523,1.28694360599552,0.803602528383571,0.563318855825116,0.47223820243137,0.433395866783879,0.356578517418833,0.0824204639994285,0.0346808373584039,3.01582998730889e-08,3.82333940133593e-08,2.90033528629341e-06,3.6769201923956e-06,7.8661908,11.9091492,77.2849584,85.1511492,73.3591872,85.2683364
"dir180","rasen","Hchan","real10","stn08",0.372,0.58,3.971,0.648970815926171,1.30999280269438,1.25993961955419,0.770064481025102,0.540539857062479,0.53787966719577,0.327364980838701,0.204967839003695,0.222124143055369,0.172570413591782,0.142863215285,0.0304701038441855,0.0128212938386942,0.412825458095791,0.521603178475925,1.06677118651449,1.2424197627291,0.702177183122358,0.48028376219003,0.453865044714531,0.232908378240395,0.177821512984198,0.1862694083721,0.172549503866624,0.129606885333648,0.0269227249019895,0.0110085814901975,0.638828680027752,0.772605520886138,1.57185690123366,1.75739139119153,1.00147440455291,0.688690303075917,0.66029007405041,0.366914540320306,0.256536939645636,0.271547933231449,0.244021852131916,0.185027293459026,0.0386563349632516,0.0159288676382332,1.63823279393619e-08,2.36126026141359e-08,1.57549477238705e-06,2.27083306589416e-06,12.744108,12.1435236,76.4499996,89.1941076,76.3767576,88.5202812
"dir180","rasen","Hchan","real20","stn01",2.695,4.344,2.819,5.08423045897965,13.4777636555926,7.25052092210363,4.92901472207138,3.44471052559898,2.10309366367396,1.43095002295022,0.982337382636316,0.700513345769784,0.520789421050356,0.411081026591114,0.103120686218777,0.0505515075097839,3.34606310107864,3.98134433989825,10.585903530811,5.36970238272898,3.65075719185947,2.4936747432245,1.47622783205734,1.01450559690078,0.680566075230542,0.484014901651304,0.372830051096335,0.300375704327352,0.0707511644158763,0.033167831376807,4.95223248800983,5.96401287085505,15.8360861665315,8.26951072766518,5.62199001250514,3.88906171219497,2.34451189399576,1.60154593748306,1.0896316652801,0.776247525677105,0.585201563862596,0.466005024222678,0.113974743227986,0.0550367354768931,1.47444823886538e-07,3.84138411224813e-07,1.4179825364786e-05,3.69427386021114e-05,2.6220636,0.761716800000002,28.8719964,31.49406,28.9159416,29.6776584
"dir180","rasen","Hchan","real20","stn07",0.506,0.64,5.533,0.708430939424274,1.51972387063396,1.3200945394607,1.28690034394441,1.07130956183115,1.01535343575131,0.699917078067703,0.47393358355716,0.399621213356408,0.379542831064343,0.309808177909121,0.0709263291914659,0.0308690653666814,0.449977342996289,0.617032408583882,1.20511499911326,1.05771004996378,1.19577818006337,1.02779535287682,0.706489829940123,0.457805179515191,0.336174075253577,0.26570188094903,0.21303417381358,0.184047193979604,0.050906801007206,0.0184096915910819,0.680616836941315,0.889213573069407,1.79521585125241,1.56871535744607,1.70019816742248,1.45602060678824,1.12809304575076,0.761282006915815,0.530542187056617,0.436928173404813,0.397933120107791,0.328535533741901,0.0797844951940637,0.0327634154274776,1.58162695983001e-08,2.38130724618645e-08,1.5210567242351e-06,2.29011232817569e-06,8.05662,12.0556332,77.123826,85.180446,73.2712968,85.32693
"dir180","rasen","Hchan","real20","stn08",0.253,0.357,3.971,0.41794380710604,1.07031169292389,0.518804000829813,0.575886267634997,0.470398848965351,0.479883116066623,0.316552899891722,0.189266037304799,0.196687427453246,0.15842563686078,0.133726506903894,0.0283138811507224,0.0121404517920916,0.291913281391923,0.342771945579424,0.812018782197782,0.488930689674042,0.524455852537879,0.43098607761258,0.414153289984031,0.226232914499072,0.161590489556507,0.163931074770482,0.158080787926091,0.121632721319301,0.0258264025912239,0.0104536670253948,0.421157472698752,0.503692175869988,1.23494739355582,0.693882923436989,0.748174067079514,0.614167541082056,0.598365703784709,0.355453572715819,0.234211647231585,0.239486310191415,0.223561055801208,0.173557954733103,0.0368324544551553,0.0151133365493527,9.41485685077769e-09,1.46407607192403e-08,9.05430400738787e-07,1.4080075836784e-06,12.597624,12.2167656,76.5525384,89.1501624,76.2888672,88.5056328
"dir180","rasen","Hchan","real30","stn01",7.513,13.776,2.819,15.5261753592228,33.7307095663422,25.9913657541503,11.7155227984351,6.22939723897705,3.59422650429636,2.16692004895477,1.52922093438107,1.17534717696372,0.908859366160547,0.738165753084186,0.209801777733453,0.0992663788944701,9.93784015422868,11.4402615876217,26.4868683058583,18.768157015201,8.43837715677508,4.33169301707476,2.55931004310564,1.54795289482312,1.02259593764962,0.760058478141774,0.582219342638579,0.468588216047747,0.14010050085097,0.0650909643337614,15.5296900238897,17.6669303113457,39.6275889507974,29.3124018223935,13.1982874703009,6.91940267952471,4.02983308951345,2.43275844649147,1.67514717113745,1.2739772555654,0.982412174055145,0.795846239201973,0.229716027527529,0.10805332346696,7.4165763003437e-07,2.31239174610131e-06,7.13254992419588e-05,0.00022238360269548,2.0654244,0.512694,28.857348,30.9227724,28.9452384,29.4579324
"dir180","rasen","Hchan","real30","stn07",1.28,2.003,5.533,2.18820241260428,3.77722440825933,4.25374059150035,2.73419245549155,2.00219505198164,1.57172718202965,0.941134481636432,0.645629500006786,0.542725930440305,0.53089624666861,0.426510295748934,0.0878770674544409,0.0396245364628777,1.2536298217257,1.72187721264834,3.0040360933582,3.93631661007849,2.4295072481032,1.90296394062731,1.14347700448577,0.707283551051239,0.48189996784408,0.361270639238404,0.279560212888535,0.243906363651058,0.0605363181317096,0.0262397665679089,2.13603959559953,2.57372592822478,4.46937429084087,5.60024059645782,3.48369294611661,2.69814804658341,1.77831519220959,1.08086456390203,0.739063987527581,0.59361907873487,0.55092829279916,0.448738379532298,0.0972698942137209,0.0432670488192894,9.01472186408072e-08,1.25692718292408e-07,8.66949265327764e-06,1.20879170121474e-05,8.0126748,11.9237976,77.1091776,85.1218524,73.3005936,85.2243912
"dir180","rasen","Hchan","real30","stn08",0.707,0.92,3.971,1.02520519849771,2.40953386539534,2.51714965892149,1.15584335808472,0.800663275220693,0.779485108240264,0.449176307195737,0.276446186233039,0.288510505496129,0.205755069606916,0.165774628603971,0.0342164768606364,0.013702036283788,0.786378698885594,0.905654989318332,2.04283551680978,2.45557554810434,1.0647364752995,0.707458061291917,0.640898401452384,0.325993981906816,0.2334129879734,0.240115627937023,0.202455208522145,0.151711548830232,0.0301900824449797,0.0117867539138475,1.12464830341667,1.30043021401347,2.96740330212892,3.47483802822915,1.51590365320404,1.01578308415931,0.940890429860376,0.507676781488339,0.339503257984769,0.350961178939089,0.286389740564732,0.216236404957524,0.0433626935280417,0.0170454979288493,5.73080090885726e-08,7.73785513296765e-08,5.51133325307353e-06,7.4415250119536e-06,12.5683272,12.7880532,76.391406,88.9597332,76.3035156,89.0915688
"dir180","swansea","Bchan","real10","stn01",1.587,2.421,2.819,2.82209335250782,7.78155769160795,3.25854369941169,2.27818231142309,1.8580391616147,1.2783571489297,0.846399790832447,0.605250851284748,0.41531301047313,0.289940289386886,0.215399069069643,0.0513690669555935,0.0233788144940404,1.52604650987445,2.27953768441555,6.46179107381279,2.86289467929292,1.69646498381662,1.21198010948011,0.698556054116892,0.434840094122632,0.352392874722994,0.248407361629727,0.193513095611545,0.164661532497908,0.0410124197268264,0.0181016836536684,2.50984623025814,3.36965272315071,9.45225297876875,4.11640200290309,2.60499587800753,2.01923211595957,1.3341329707279,0.875385782628438,0.639080812789396,0.441089792304084,0.31740582350393,0.24948215885768,0.0609174657042446,0.0272581990251149,9.73699331442554e-08,1.85947332120414e-07,9.36410388220308e-06,1.78826263751678e-05,6.7089672,5.5517436,18.456984,25.1659512,19.6581528,25.2098964
"dir180","swansea","Bchan","real10","stn14",2.027,1.529,5.533,2.2985845786622,5.43908063494222,6.67239520613609,3.49315880866863,1.73188190302501,1.02084562670907,1.01155023808351,0.823401073804584,0.583496299588505,0.510557662330315,0.39719359680961,0.0916053160862214,0.0430199000894034,1.51913444566306,1.97718828852299,3.99288817191397,4.39772134559272,2.49691594086603,1.2869694754304,0.760797047030748,0.643189729145745,0.469624354054354,0.346415584435639,0.280925930100933,0.241226250376583,0.0570220477202491,0.0264840409193808,2.14846695597116,2.85936640341358,6.17864580206035,7.27476278156784,3.92271192708825,1.9783897394922,1.1677356970979,1.09109568816174,0.865870854619576,0.618680298987094,0.533444011418922,0.423350823199524,0.0982416203329063,0.0460058503082587,2.81757509753259e-07,4.7386618234359e-08,2.70967279705499e-05,4.55718928260336e-06,11.8945008,7.9687296,35.7567444,47.6512452,35.7860412,43.7547708
"dir180","swansea","Bchan","real10","stn18",0.403,1.44,3.971,1.60652009286062,2.98508303751781,2.24813658074039,1.3358500511045,0.949655861539631,0.679796558040071,0.506790753472026,0.319788093755345,0.232981686705169,0.187867728359158,0.166654402080014,0.0303650142376929,0.0146228759073052,0.38476065778611,0.861131330281447,1.71464865539867,1.33074170245796,0.835412333039562,0.532532666787254,0.391413431686311,0.334306555106364,0.201595358214494,0.170605915961181,0.1386223064609,0.118790283132808,0.0216850731357471,0.0103135959849647,1.44022664433986,1.67151680673625,3.14336706253853,2.38214205996971,1.43438087919132,0.995501473343492,0.716180250578274,0.552692388315631,0.344115321960592,0.264363284088651,0.213907938440892,0.186931029774218,0.0340860714633403,0.0163322693131349,8.41660439933037e-09,7.80656266293421e-08,8.09428078932349e-07,7.50760130751344e-06,14.5605096,7.470684,51.2840484,65.844558,49.5701856,57.0408696
