"event","channel","filtering","station","epidistance","station_latitude","station_longitude","Vs_30_value","site_type_binary","groundmotion","amplitude","component","groundmotion_bis","filtering_bis"
"dudley","Bchan","f10Hz","AEU",229.6,52.6202,1.2347,500,"Soil","GM_Sa_0.05_s",NA,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","BBO",255.16,54.7367,-3.2464,500,"Soil","GM_Sa_0.05_s",NA,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","BTA",266.4,54.9057,-2.6844,500,"Soil","GM_Sa_0.05_s",NA,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","BNA",287.43,54.9658,-3.6242,900,"Rock","GM_Sa_0.05_s",NA,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","BHH",293.34,55.0931,-3.2181,500,"Soil","GM_Sa_0.05_s",NA,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","ESK",317,55.3165,-3.2052,2000,"Rock","GM_Sa_0.05_s",NA,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","CCA",337,50.1866,-5.2277,845,"Rock","GM_Sa_0.05_s",NA,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","f10Hz","TFO",2.532,51.1135,1.1409,480,"Soil","GM_Sa_0.05_s",NA,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","f10Hz","APAE",135.476,52.3006,1.4782,300,"Soil","GM_Sa_0.05_s",NA,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","f10Hz","CWF",249.562,52.7385,-1.3077,1050,"Rock","GM_Sa_0.05_s",0.078090977,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","f10Hz","HLM1",320.795,52.5183,-2.8807,1000,"Rock","GM_Sa_0.05_s",0.065848712,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","f10Hz","MCH",305.84,51.9973,-2.9983,900,"Rock","GM_Sa_0.05_s",0.037893952,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","f10Hz","STNC",320.292,53.0913,-2.2062,760,"Soil","GM_Sa_0.05_s",0.066534571,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","f10Hz","SWN1",212.156,51.5132,-1.8003,503,"Soil","GM_Sa_0.05_s",0.129311235,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","f10Hz","WOL",168.65,51.31,-1.22,500,"Soil","GM_Sa_0.05_s",0.087828623,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","CWF",98.558,52.7385,-1.3077,1050,"Rock","GM_Sa_0.05_s",8.742469086,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","EDI",335.945,55.9233,-3.1875,900,"Rock","GM_Sa_0.05_s",0.14491353,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","ESK",283.587,55.3165,-3.2052,2000,"Rock","GM_Sa_0.05_s",0.303914188,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","GAL1",329.548,54.8663,-4.7113,390,"Soil","GM_Sa_0.05_s",0.125059333,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","HLM1",197.485,52.5183,-2.8807,1000,"Rock","GM_Sa_0.05_s",0.570276021,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","HPK",105.698,53.9582,-1.6242,760,"Soil","GM_Sa_0.05_s",18.06757022,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","MCH1",238.517,51.9973,-2.9983,760,"Soil","GM_Sa_0.05_s",1.27397419,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","STNC",129.866,53.0913,-2.2062,760,"Soil","GM_Sa_0.05_s",4.904838766,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","SWN1",232.523,51.5132,-1.8003,503,"Soil","GM_Sa_0.05_s",2.562175903,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","WLF1",271.089,53.2893,-4.3967,2500,"Rock","GM_Sa_0.05_s",1.759100998,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"rasen","Bchan","f10Hz","ESKII",283.595,55.3167,-3.205,900,"Rock","GM_Sa_0.05_s",0.198806626,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","CCA1",201.621,50.1867,-5.2273,845,"Rock","GM_Sa_0.05_s",0.300827813,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","CWF",203.162,52.7385,-1.3077,1050,"Rock","GM_Sa_0.05_s",0.472733419,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","DYA",148.651,50.4353,-3.931,1050,"Rock","GM_Sa_0.05_s",1.493679691,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","HLM1",105.624,52.5183,-2.8807,1000,"Rock","GM_Sa_0.05_s",1.719642347,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","HMNX",307.276,50.8673,0.3363,900,"Rock","GM_Sa_0.05_s",0.302957384,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","HPK",285.214,53.9582,-1.6242,760,"Soil","GM_Sa_0.05_s",0.614419975,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","HTL",97.597,50.9943,-4.4848,1000,"Rock","GM_Sa_0.05_s",0.529280463,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","KESW",317.409,54.5887,-3.1048,900,"Rock","GM_Sa_0.05_s",0.105313436,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","LBWR",230.895,53.4015,-1.7247,900,"Rock","GM_Sa_0.05_s",0.540893407,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","LMK",302.498,53.4573,-0.3274,900,"Rock","GM_Sa_0.05_s",0.352082259,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","MCH1",62.602,51.9973,-2.9983,760,"Soil","GM_Sa_0.05_s",0.619175918,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","MONM",71.175,51.8392,-2.8042,760,"Soil","GM_Sa_0.05_s",2.00121954,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","OLDB",89.287,51.6605,-2.5502,180,"Soil","GM_Sa_0.05_s",9.022441501,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","RSBS",66.224,51.9528,-4.7448,760,"Soil","GM_Sa_0.05_s",1.312771768,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","STNC",183.884,53.0913,-2.2062,760,"Soil","GM_Sa_0.05_s",1.255000039,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","STRD",115.098,51.7758,-2.1625,600,"Soil","GM_Sa_0.05_s",3.487610276,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","SWN1",143.375,51.5132,-1.8003,503,"Soil","GM_Sa_0.05_s",2.724144541,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","TGGS",145.146,50.477,-3.5536,759,"Soil","GM_Sa_0.05_s",1.120779091,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","WACR",322.317,52.7246,0.6266,466,"Soil","GM_Sa_0.05_s",0.152302773,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","WLF1",173.39,53.2894,-4.3966,2500,"Rock","GM_Sa_0.05_s",0.850926266,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"swansea","Bchan","f10Hz","FOEL",131.571,52.8879,-3.2012,760,"Soil","GM_Sa_0.05_s",0.493915276,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"swansea","Bchan","f10Hz","LLW",120.612,52.8492,-3.665,900,"Rock","GM_Sa_0.05_s",1.046379101,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"swansea","Bchan","f10Hz","SBD",146.777,50.5653,-4.6856,900,"Rock","GM_Sa_0.05_s",1.225783454,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"swansea","Bchan","f10Hz","WOL",188.163,51.31,-1.22,500,"Soil","GM_Sa_0.05_s",0.770674292,"geometric mean","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"dudley","Bchan","f25Hz","HBL2",79.95,52.0509,-3.0365,760,"Soil","GM_Sa_0.05_s",4.973,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","KEY2",82.64,52.879,-1.077,550,"Soil","GM_Sa_0.05_s",24.151,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","SWN",115.65,51.5137,-1.8007,500,"Soil","GM_Sa_0.05_s",2.356,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","LDU",147.5,53.8058,-1.554,1000,"Rock","GM_Sa_0.05_s",2.236,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","WOL",150.2,51.31,-1.22,500,"Soil","GM_Sa_0.05_s",0.127,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","AEU",229.6,52.6202,1.2347,500,"Soil","GM_Sa_0.05_s",2.397,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","BBO",255.16,54.7367,-3.2464,500,"Soil","GM_Sa_0.05_s",0.189,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","BTA",266.4,54.9057,-2.6844,500,"Soil","GM_Sa_0.05_s",NA,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","BNA",287.43,54.9658,-3.6242,900,"Rock","GM_Sa_0.05_s",NA,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","BHH",293.34,55.0931,-3.2181,500,"Soil","GM_Sa_0.05_s",0.189,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","ESK",317,55.3165,-3.2052,2000,"Rock","GM_Sa_0.05_s",NA,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","CCA",337,50.1866,-5.2277,845,"Rock","GM_Sa_0.05_s",NA,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","TFO",2.532,51.1135,1.1409,480,"Soil","GM_Sa_0.05_s",320.929,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","APAE",135.476,52.3006,1.4782,300,"Soil","GM_Sa_0.05_s",NA,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","CWF",249.562,52.7385,-1.3077,1050,"Rock","GM_Sa_0.05_s",0.170384427,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","HLM1",320.795,52.5183,-2.8807,1000,"Rock","GM_Sa_0.05_s",0.100083858,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","MCH",305.84,51.9973,-2.9983,900,"Rock","GM_Sa_0.05_s",0.061965899,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","STNC",320.292,53.0913,-2.2062,760,"Soil","GM_Sa_0.05_s",0.108448759,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","SWN1",212.156,51.5132,-1.8003,503,"Soil","GM_Sa_0.05_s",0.130720172,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","WOL",168.65,51.31,-1.22,500,"Soil","GM_Sa_0.05_s",0.102286587,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"rasen","Bchan","f25Hz","ESKII",283.595,55.3167,-3.205,900,"Rock","GM_Sa_0.05_s",0.198673769,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","CWF",98.558,52.7385,-1.3077,1050,"Rock","GM_Sa_0.05_s",25.30210062,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","EDI",335.945,55.9233,-3.1875,900,"Rock","GM_Sa_0.05_s",0.289049259,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","ESK",283.587,55.3165,-3.2052,2000,"Rock","GM_Sa_0.05_s",0.456508076,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","GAL1",329.548,54.8663,-4.7113,390,"Soil","GM_Sa_0.05_s",0.513552647,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","HLM1",197.485,52.5183,-2.8807,1000,"Rock","GM_Sa_0.05_s",6.3268385,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","HPK",105.698,53.9582,-1.6242,760,"Soil","GM_Sa_0.05_s",23.26023851,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","MCH1",238.517,51.9973,-2.9983,760,"Soil","GM_Sa_0.05_s",2.222757836,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","STNC",129.866,53.0913,-2.2062,760,"Soil","GM_Sa_0.05_s",7.374031261,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","SWN1",232.523,51.5132,-1.8003,503,"Soil","GM_Sa_0.05_s",2.837569426,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","WLF1",271.089,53.2893,-4.3967,2500,"Rock","GM_Sa_0.05_s",5.141637908,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"swansea","Bchan","f25Hz","FOEL",131.571,52.8879,-3.2012,760,"Soil","GM_Sa_0.05_s",0.86134634,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"swansea","Bchan","f25Hz","LLW",120.612,52.8492,-3.665,900,"Rock","GM_Sa_0.05_s",1.815193371,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"swansea","Bchan","f25Hz","SBD",146.777,50.5653,-4.6856,900,"Rock","GM_Sa_0.05_s",2.034820032,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"swansea","Bchan","f25Hz","WOL",188.163,51.31,-1.22,500,"Soil","GM_Sa_0.05_s",0.880140967,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","CCA1",201.621,50.1867,-5.2273,845,"Rock","GM_Sa_0.05_s",0.842668712,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","CWF",203.162,52.7385,-1.3077,1050,"Rock","GM_Sa_0.05_s",1.62067604,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","DYA",148.651,50.4353,-3.931,1050,"Rock","GM_Sa_0.05_s",4.293066877,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","HLM1",105.624,52.5183,-2.8807,1000,"Rock","GM_Sa_0.05_s",3.954011033,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","HMNX",307.276,50.8673,0.3363,900,"Rock","GM_Sa_0.05_s",0.331779217,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","HPK",285.214,53.9582,-1.6242,760,"Soil","GM_Sa_0.05_s",0.6675962,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","HTL",97.597,50.9943,-4.4848,1000,"Rock","GM_Sa_0.05_s",0.860815191,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","KESW",317.409,54.5887,-3.1048,900,"Rock","GM_Sa_0.05_s",0.138426904,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","LBWR",230.895,53.4015,-1.7247,900,"Rock","GM_Sa_0.05_s",0.839074186,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","LMK",302.498,53.4573,-0.3274,900,"Rock","GM_Sa_0.05_s",0.362605795,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","MCH1",62.602,51.9973,-2.9983,760,"Soil","GM_Sa_0.05_s",2.513904909,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","MONM",71.175,51.8392,-2.8042,760,"Soil","GM_Sa_0.05_s",3.662937392,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","OLDB",89.287,51.6605,-2.5502,180,"Soil","GM_Sa_0.05_s",8.568980987,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","RSBS",66.224,51.9528,-4.7448,760,"Soil","GM_Sa_0.05_s",15.24109479,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","STNC",183.884,53.0913,-2.2062,760,"Soil","GM_Sa_0.05_s",1.475353574,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","STRD",115.098,51.7758,-2.1625,600,"Soil","GM_Sa_0.05_s",7.664114004,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","SWN1",143.375,51.5132,-1.8003,503,"Soil","GM_Sa_0.05_s",3.226101802,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","TGGS",145.146,50.477,-3.5536,759,"Soil","GM_Sa_0.05_s",2.132914321,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","WACR",322.317,52.7246,0.6266,466,"Soil","GM_Sa_0.05_s",0.349603363,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","WLF1",173.39,53.2894,-4.3966,2500,"Rock","GM_Sa_0.05_s",1.540882138,"geometric mean","Sa(T=0.05s)","high frequency filtering (35 Hz)"
"dudley","Bchan","f10Hz","HBL2",79.95,52.0509,-3.0365,760,"Soil","GM_Sa_0.1_s",NA,"geometric mean","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","KEY2",82.64,52.879,-1.077,550,"Soil","GM_Sa_0.1_s",NA,"geometric mean","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","SWN",115.65,51.5137,-1.8007,500,"Soil","GM_Sa_0.1_s",NA,"geometric mean","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","LDU",147.5,53.8058,-1.554,1000,"Rock","GM_Sa_0.1_s",NA,"geometric mean","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","WOL",150.2,51.31,-1.22,500,"Soil","GM_Sa_0.1_s",NA,"geometric mean","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","AEU",229.6,52.6202,1.2347,500,"Soil","GM_Sa_0.1_s",NA,"geometric mean","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","BBO",255.16,54.7367,-3.2464,500,"Soil","GM_Sa_0.1_s",NA,"geometric mean","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","BTA",266.4,54.9057,-2.6844,500,"Soil","GM_Sa_0.1_s",NA,"geometric mean","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","BNA",287.43,54.9658,-3.6242,900,"Rock","GM_Sa_0.1_s",NA,"geometric mean","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","BHH",293.34,55.0931,-3.2181,500,"Soil","GM_Sa_0.1_s",NA,"geometric mean","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","ESK",317,55.3165,-3.2052,2000,"Rock","GM_Sa_0.1_s",NA,"geometric mean","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","CCA",337,50.1866,-5.2277,845,"Rock","GM_Sa_0.1_s",NA,"geometric mean","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","f10Hz","TFO",2.532,51.1135,1.1409,480,"Soil","GM_Sa_0.1_s",NA,"geometric mean","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","f10Hz","APAE",135.476,52.3006,1.4782,300,"Soil","GM_Sa_0.1_s",NA,"geometric mean","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","f10Hz","CWF",249.562,52.7385,-1.3077,1050,"Rock","GM_Sa_0.1_s",0.178645932,"geometric mean","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","f10Hz","HLM1",320.795,52.5183,-2.8807,1000,"Rock","GM_Sa_0.1_s",0.152376988,"geometric mean","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","f10Hz","MCH",305.84,51.9973,-2.9983,900,"Rock","GM_Sa_0.1_s",0.077006895,"geometric mean","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","f10Hz","STNC",320.292,53.0913,-2.2062,760,"Soil","GM_Sa_0.1_s",0.099793065,"geometric mean","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","f10Hz","SWN1",212.156,51.5132,-1.8003,503,"Soil","GM_Sa_0.1_s",0.184762501,"geometric mean","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","f10Hz","WOL",168.65,51.31,-1.22,500,"Soil","GM_Sa_0.1_s",0.176179398,"geometric mean","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","CWF",98.558,52.7385,-1.3077,1050,"Rock","GM_Sa_0.1_s",21.45460555,"geometric mean","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","EDI",335.945,55.9233,-3.1875,900,"Rock","GM_Sa_0.1_s",0.228192812,"geometric mean","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","ESK",283.587,55.3165,-3.2052,2000,"Rock","GM_Sa_0.1_s",0.518992349,"geometric mean","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","GAL1",329.548,54.8663,-4.7113,390,"Soil","GM_Sa_0.1_s",0.27262398,"geometric mean","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","HLM1",197.485,52.5183,-2.8807,1000,"Rock","GM_Sa_0.1_s",0.880116878,"geometric mean","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","HPK",105.698,53.9582,-1.6242,760,"Soil","GM_Sa_0.1_s",30.58099099,"geometric mean","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","MCH1",238.517,51.9973,-2.9983,760,"Soil","GM_Sa_0.1_s",2.724260385,"geometric mean","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","STNC",129.866,53.0913,-2.2062,760,"Soil","GM_Sa_0.1_s",11.40170084,"geometric mean","Sa(T=0.1s)","low frequency filtering (10 Hz)"
